Date,Year,Month,Day,PM2.5,PM10,CO,SO2,NO2,1hO3,8hO3,WD,WS,Temp,RH,sea-level-pres,6hr-precip,dewpoint,visibility,City,lon,lat
7/27/13,2013,07,27,108.1005,,"1,256",1.8144,24.4964,27.703,21.8212,64.1537,0.91,25.6783,89.1501,394.6087,0.3886,23.7174,5.9783,Beijing,39.914889,116.403874
7/28/13,2013,07,28,50.9601,109,784,2.0904,16.6222,94.097,75.3682,240.838,1.2075,30.8739,59.3187,695.1739,0,21.1826,21.613,Beijing,39.914889,116.403874
7/29/13,2013,07,29,61.1541,110.46,731,1.8153,30.4903,83.1133,52.9058,211.2094,0.6438,29.187,70.5975,475.6956,0.5533,23.2043,13.1304,Beijing,39.914889,116.403874
7/30/13,2013,07,30,101.881,97.54,808,2.1418,19.4654,135.1259,109.7988,180.1461,0.9667,30,69.3805,972.0435,0,23.3217,11.1391,Beijing,39.914889,116.403874
7/31/13,2013,07,31,39.85,,498,1.6622,13.3026,119.8867,101.5233,43.6065,0.4412,27.2913,72.1855,560.5652,3.6614,21.487,17.8261,Beijing,39.914889,116.403874
8/1/13,2013,08,01,38.2385,,534,1.239,19.0305,48.4909,64.6174,44.4135,0.6999,23.8304,86.2089,37.5217,8.3763,21.3391,13.3478,Beijing,39.914889,116.403874
8/2/13,2013,08,02,65.4829,65.9195,736,1.9691,16.3757,117.303,89.4727,226.9922,0.833,26.7909,74.2892,56.9545,0.01,21.55,9.7273,Beijing,39.914889,116.403874
8/3/13,2013,08,03,33.3452,78.7941,430,1.5865,14.018,106.82,93.1342,206.1824,1.1852,28.5391,59.1194,30.2174,0,19.4304,24.2609,Beijing,39.914889,116.403874
8/4/13,2013,08,04,65.307,87.6836,618,2.6179,14.2747,143.4066,103.6842,323.2045,1.0202,27.9696,69.658,390.4783,1.085,21.4826,13.0435,Beijing,39.914889,116.403874
8/5/13,2013,08,05,61.8365,,500,1.509,15.7403,139.5333,103.5028,215.9613,1.0238,27.3783,70.2049,979.8696,10,21.013,16.5652,Beijing,39.914889,116.403874
8/6/13,2013,08,06,134.448,109.0654,777,1.3617,16.8665,115.5333,93.6405,144.7657,0.8716,30.2261,77.4391,904.0435,0.01,25.6261,5.9783,Beijing,39.914889,116.403874
8/7/13,2013,08,07,28.0057,32.3889,469,1.7505,13.8829,49.0467,56.3178,16.3228,1.1625,26.0174,77.0667,19.4348,5.1333,21.4043,21.3478,Beijing,39.914889,116.403874
8/8/13,2013,08,08,28.6106,54.642,533,2.1433,15.4762,102.0133,83.5733,225.0878,0.9432,28.3706,66.5216,412.5882,0.01,20.9412,25.8824,Beijing,39.914889,116.403874
8/9/13,2013,08,09,,,,,,,,216.2361,0.4664,30.5391,56.8232,96.7826,0,20.5043,23.5652,Beijing,39.914889,116.403874
8/10/13,2013,08,10,81.1956,117.7653,705,2.8805,14.4333,143.6866,113.2775,199.8741,0.799,31.213,67.6575,46.6957,0,24.3043,11.7391,Beijing,39.914889,116.403874
8/11/13,2013,08,11,144.1791,93.3947,"1,045",2.159,16.0347,72.4889,63.7519,150.6512,0.7236,27.8565,87.7823,60.3043,14.3462,25.5696,4.7478,Beijing,39.914889,116.403874
8/12/13,2013,08,12,51.4502,90.5789,529,1.1618,9.1664,68.6519,58.3379,196.8674,1.719,27.1652,81.3562,50.5652,0.5,23.5522,10.4348,Beijing,39.914889,116.403874
8/13/13,2013,08,13,88.3462,94.9308,782,2.4793,13.4061,89.1758,77.4242,195.7138,1.3377,29.0043,76.9039,46.3182,0,24.3913,7.9565,Beijing,39.914889,116.403874
8/14/13,2013,08,14,72.8135,110.2618,667,1.7338,15.1788,104.2611,79.8046,208.0654,1.7156,29.4609,75.2202,40.2609,3,24.4696,12.6957,Beijing,39.914889,116.403874
8/15/13,2013,08,15,122.9292,154.1689,903,2.1404,17.7549,93.2485,78.1667,171.5529,0.6786,30.2696,78.8035,67.087,0,26.087,6.6522,Beijing,39.914889,116.403874
8/16/13,2013,08,16,121.3204,77.0316,978,1.5574,24.6782,63.5515,51.6621,120.5692,0.529,29.513,85.0352,970.1739,13,26.6478,5.7174,Beijing,39.914889,116.403874
8/17/13,2013,08,17,35.1858,,408,2.1718,16.0274,52.3445,46.6861,318.734,1.8721,32.2609,37.9038,101.0435,0,14.9957,26.1304,Beijing,39.914889,116.403874
8/18/13,2013,08,18,12.1354,33.2834,361,1.325,13.1142,72.2556,59.7188,12.6977,0.5574,30.1273,42.2003,81.2727,0,15.3818,30,Beijing,39.914889,116.403874
8/19/13,2013,08,19,18.8724,29.2222,467,1.4011,17.778,84.7636,73.1818,135.2671,0.0156,29.5043,44.7793,100.3043,0,15.3087,29.3478,Beijing,39.914889,116.403874
8/20/13,2013,08,20,74.4091,,"1,109",6.15,20.8,103.6,94,207.9342,0.7487,27.5391,68.8524,90.7391,1.2,20.9739,14.7391,Beijing,39.914889,116.403874
8/21/13,2013,08,21,97.9986,,909,2.6066,21.3041,96.5611,77.6562,220.9298,1.1066,26.6435,71.4946,79.1739,0.3025,20.713,11.7391,Beijing,39.914889,116.403874
8/22/13,2013,08,22,,102.5706,,,,,,331.6389,0.503,24.8304,81.8238,90.087,0.1156,21.4478,7.4783,Beijing,39.914889,116.403874
8/23/13,2013,08,23,47.9042,83.0556,681,1.8566,18.3971,64.5944,54.2759,50.1418,0.3252,28.487,54.4322,90.1304,0.055,16.5565,21.4348,Beijing,39.914889,116.403874
8/24/13,2013,08,24,27.4901,59.7918,552,1.7128,20.9196,79.7222,62.6134,39.8701,0.3979,28.3609,51.7124,89.4783,0,16.113,25.6957,Beijing,39.914889,116.403874
8/25/13,2013,08,25,34.3424,76.8664,556,1.9915,19.7284,126.5055,104.9722,205.2569,1.1867,29.1783,51.2829,61.913,0,17.2609,23.1304,Beijing,39.914889,116.403874
8/26/13,2013,08,26,49.9831,96.831,739,3.4982,16.5838,117.0944,96.738,97.002,1.5521,28.9087,54.6914,57.6087,0,18.0609,20.7391,Beijing,39.914889,116.403874
8/27/13,2013,08,27,60.0615,84.6926,"1,104",4.128,19.8507,38.85,65.5382,89.2659,1.5404,24.8956,79.02,72.1304,0.0417,20.9565,11.7391,Beijing,39.914889,116.403874
8/28/13,2013,08,28,71.8086,37.5316,"1,592",1.8761,20.9449,35.35,29.8271,91.1754,0.5777,23.9696,90.3628,646.7826,2.054,22.2435,6.1087,Beijing,39.914889,116.403874
8/29/13,2013,08,29,20.6286,44.1,529,1.1091,12.3099,33.8722,31.0528,314.0023,2.8087,25.2391,41.6319,121.8261,0,10.813,28.6087,Beijing,39.914889,116.403874
8/30/13,2013,08,30,9.1051,33.1836,322,0.7249,11.4185,38.15,33.2991,353.7886,1.0076,23.2261,45.1809,120.3043,0,10.1304,29.7826,Beijing,39.914889,116.403874
8/31/13,2013,08,31,15.9255,42.5379,394,2.026,17.1739,54.7944,41.2833,289.6951,0.5041,24.8652,42.6265,114.2609,0,10.3783,29.0909,Beijing,39.914889,116.403874
9/1/13,2013,09,01,37.2204,67.9516,717,3.0084,17.0708,88.9778,72.7352,81.6386,0.1321,24.6391,55.425,124.5238,5.5075,14.5739,23.15,Beijing,39.914889,116.403874
9/2/13,2013,09,02,47.8387,82.1632,768,3.7273,16.7558,91.4667,79.3014,94.2867,1.0435,23.4478,62.651,158.3478,0.1,15.6348,15.55,Beijing,39.914889,116.403874
9/3/13,2013,09,03,90.818,96.8821,957,4.1682,19.5408,100.4889,85.8229,100.5084,0.9822,24.0739,68.7601,163.1818,0,17.7391,8.15,Beijing,39.914889,116.403874
9/4/13,2013,09,04,60.4882,42.5115,866,2.1146,19.3713,49.2722,55.7326,252.7197,0.255,19.9522,90.6417,161.5217,2.4777,18.3565,7.2895,Beijing,39.914889,116.403874
9/5/13,2013,09,05,19.8715,,553,1.2804,12.5688,52.5,45.0333,76.8045,0.8431,21.6304,69.2082,143.7391,9,15.1826,27.9,Beijing,39.914889,116.403874
9/6/13,2013,09,06,63.8195,70.4526,"1,179",3.4559,20.2302,73.85,60.6593,191.6264,0.6593,21.2783,76.2814,162.8696,3.005,16.6261,9.975,Beijing,39.914889,116.403874
9/7/13,2013,09,07,68.5165,96.0339,962,1.7707,20.709,69.703,63.403,51.8555,0.5708,23.0957,66.5455,169.2174,0,15.6739,15.905,Beijing,39.914889,116.403874
9/8/13,2013,09,08,78.2883,87.2136,"1,149",4.7455,23.6718,57.9515,46.8576,45.382,0.8229,22.3913,77.7986,164.4348,5.5,18.2217,7.6316,Beijing,39.914889,116.403874
9/9/13,2013,09,09,79.6821,,772,2.874,18.6833,66.8606,56.2833,186.1342,1.4161,21.8304,76.7285,128.1304,2.0333,17.2478,9.0789,Beijing,39.914889,116.403874
9/10/13,2013,09,10,54.2241,107.6339,589,2.1217,17.9103,39.1576,35.6967,352.4308,0.6851,23.4043,56.1074,124.1304,0,12.0913,23.015,Beijing,39.914889,116.403874
9/11/13,2013,09,11,61.2449,92.2339,745,4.3733,22.6872,91.5515,76.3886,210.4277,1.1136,23.513,58.994,144.6522,0,14.6522,14.15,Beijing,39.914889,116.403874
9/12/13,2013,09,12,140.6565,152.0296,"1,266",7.7581,30.1618,69.8444,55.0208,187.7075,0.7495,22.9609,72.3864,114.6522,1.2575,17.4391,6.7421,Beijing,39.914889,116.403874
9/13/13,2013,09,13,81.4728,91.2864,918,0.7914,23.4126,32.2778,29.9366,45.8383,0.5499,20.1087,91.6728,64.8261,1.455,18.7,4.605,Beijing,39.914889,116.403874
9/14/13,2013,09,14,43.959,81.3364,767,1.157,21.6582,42.1167,35.7917,338.106,1.1623,24.4826,54.7123,89.2174,0.3,11.4522,19.83,Beijing,39.914889,116.403874
9/15/13,2013,09,15,20.5572,57.0613,482,2.9657,20.7897,48.3778,38.6389,112.0126,0.6347,21.7,44.887,144.4706,0,8.6824,27.8571,Beijing,39.914889,116.403874
9/16/13,2013,09,16,47.3568,89.4066,919,4.448,27.4275,54.8333,39.1479,144.9975,0.7811,21.6,64.6356,119,0,14.2188,16.6923,Beijing,39.914889,116.403874
9/17/13,2013,09,17,84.0665,114.0861,"1,668",2.9773,33.1214,7.2333,12.9722,33.8652,0.8901,20.2318,88.6005,152.9091,2.2333,18.2227,6.1053,Beijing,39.914889,116.403874
9/18/13,2013,09,18,104.5218,109.6616,"1,741",3.993,25.7497,39.55,29.8028,69.5088,1.2362,21.6437,89.3776,197.125,0.626,19.7563,4.0385,Beijing,39.914889,116.403874
9/19/13,2013,09,19,114.2824,,"1,348",3.814,21.6584,65.5926,45.8444,197.208,0.3018,22.2875,83.5678,133.125,0.5667,19.225,4.8077,Beijing,39.914889,116.403874
9/20/13,2013,09,20,43.1377,92.3158,608,0.9144,17.5272,47.6389,42.3111,31.3865,0.7321,23.0913,58.3071,155.1739,0,13.2826,27.1579,Beijing,39.914889,116.403874
9/21/13,2013,09,21,43.0811,67.9013,568,2.2425,21.5458,86.6056,70.6167,199.4697,0.8791,23.5652,58.9529,156.1739,0,14.4783,21.35,Beijing,39.914889,116.403874
9/22/13,2013,09,22,58.6122,66.0379,"1,071",2.5658,32.6272,21.1167,35.7049,299.5575,0.1565,20.7087,78.4147,151.8696,0.105,16.7174,10.55,Beijing,39.914889,116.403874
9/23/13,2013,09,23,23.2845,14.6471,563,1.4047,16.5719,19.6389,13.0986,356.5192,1.9445,15.9522,60.4457,192.5217,1.7143,7.9348,29.25,Beijing,39.914889,116.403874
9/24/13,2013,09,24,9.5341,23.0396,312,1.6251,16.743,30.2944,25.4074,342.8572,0.9504,16.5304,44.6843,221.0435,0,3.481,29.45,Beijing,39.914889,116.403874
9/25/13,2013,09,25,13.1771,44.8478,359,1.75,20.0048,37.6833,30.3771,233.3804,1.718,18.4783,33.9052,205.1304,0,1.4182,29.5,Beijing,39.914889,116.403874
9/26/13,2013,09,26,66.374,107.2011,712,4.7616,29.1174,51.0611,33.3266,141.5458,0.4357,17.9174,51.7316,167.3478,0,6.8348,22.15,Beijing,39.914889,116.403874
9/27/13,2013,09,27,136.2967,207.7646,"1,363",8.0213,37.6061,99.3152,67.5546,159.4534,0.7139,18.2087,65.6505,114.2609,0,11.0478,7.82,Beijing,39.914889,116.403874
9/28/13,2013,09,28,241.3579,241.6855,"1,204",5.4084,33.4616,66.3515,50.5303,122.5819,0.3949,16.6348,74.6042,115.4783,0,11.8783,4.965,Beijing,39.914889,116.403874
9/29/13,2013,09,29,216.1561,221.0049,"1,258",4.8417,36.1556,29.9515,22.2937,24.4549,1.2844,18.0455,79.0934,181.6364,0,14.3227,4.7579,Beijing,39.914889,116.403874
9/30/13,2013,09,30,152.3726,,,,,,,178.07,0.6218,19.287,82.8219,187.3478,0,16.1174,5.3211,Beijing,39.914889,116.403874
10/1/13,2013,10,01,,63.0206,,,,,,33.8698,0.7671,18.2348,82.8449,172.4783,6.9857,14.9609,18.935,Beijing,39.914889,116.403874
10/2/13,2013,10,02,17.027,30.6087,333,1.7478,17.7765,41.9067,33.0542,263.3846,0.9685,18.3043,41.1406,210.4783,0,3.3435,29.15,Beijing,39.914889,116.403874
10/3/13,2013,10,03,57.0908,97.1989,"1,089",9.2458,25.7831,41.9067,33.8742,81.3001,1.7159,16.4957,68.3736,182.8261,0,10.3478,15.7,Beijing,39.914889,116.403874
10/4/13,2013,10,04,143.5708,196.8935,"1,783",11.3952,33.361,61.46,42.5525,111.6271,0.702,17.2478,75.9254,140.913,0,12.6652,7.1789,Beijing,39.914889,116.403874
10/5/13,2013,10,05,281.79,256.1234,"1,949",7.7233,39.3057,67.76,47.7233,115.6931,0.517,18.1783,78.1937,201.7826,0,13.8522,3.68,Beijing,39.914889,116.403874
10/6/13,2013,10,06,203.553,139.9265,"2,062",7.9071,34.1291,31.4533,20.7283,68.239,0.7484,17.2522,88.2639,225.6087,0,15.1739,3.9263,Beijing,39.914889,116.403874
10/7/13,2013,10,07,79.8239,114.5851,982,6.4865,21.4275,32.5267,26.9683,42.0866,1.6678,19.7348,56.8339,226.0435,0,9.0913,18.82,Beijing,39.914889,116.403874
10/8/13,2013,10,08,47.3641,78.3937,744,8.8049,21.0156,49.7778,38.6232,199.5287,1.1185,18.0696,59.5574,191.4348,0,9.6826,15.95,Beijing,39.914889,116.403874
10/9/13,2013,10,09,87.809,124.5151,"1,003",5.9341,32.6443,24.7333,16.8408,49.7482,0.77,16.1609,77.5692,108.7826,0,12.0826,7.9632,Beijing,39.914889,116.403874
10/10/13,2013,10,10,91.178,126.087,949,4.5553,31.7861,30.24,28.9158,308.007,2.4425,17.0304,52.4255,119.6957,0,5.5913,21.025,Beijing,39.914889,116.403874
10/11/13,2013,10,11,43.1213,83.906,642,4.4393,31.5141,47.6467,35.5367,179.746,0.8933,16.2261,53.4241,154.7391,0,5.7217,19.5,Beijing,39.914889,116.403874
10/12/13,2013,10,12,55.2938,89.5877,711,4.1905,36.113,47.8593,32.4139,44.3028,1.2857,17.2,54.7649,184.2609,0,7.3609,14.55,Beijing,39.914889,116.403874
10/13/13,2013,10,13,47.3884,60.4261,683,4.344,26.4414,32.5111,22.8343,78.019,0.8223,15.0174,73.9881,191.087,0.0575,10.2522,12.4737,Beijing,39.914889,116.403874
10/14/13,2013,10,14,26.9127,43.4874,481,1.1375,18.8359,22.9704,20.5111,33.6425,1.5337,12.3435,56.1063,277.5217,0.65,2.7435,24.7,Beijing,39.914889,116.403874
10/15/13,2013,10,15,9.278,50.9,748,1.92,16.7714,32.9778,27.5593,230.9562,0.1971,11.4739,35.6226,304.8261,0,-3.9783,29.25,Beijing,39.914889,116.403874
10/16/13,2013,10,16,125.2632,154.8889,"2,892",,,26.1333,16.9333,214.4736,0.6277,12.787,50.1987,254.9565,0,0.9261,22.65,Beijing,39.914889,116.403874
10/17/13,2013,10,17,115.8852,152.586,,10.1536,40.7505,39.9,28.2771,158.1417,0.7173,12.1565,63.9633,265.9565,0.01,4.7087,8.065,Beijing,39.914889,116.403874
10/18/13,2013,10,18,214.5367,162.1765,,,,,,83.0221,0.4549,12.2652,71.4476,251.087,0,6.7652,5.01,Beijing,39.914889,116.403874
10/19/13,2013,10,19,59.7862,51.55,580,3.2739,19.9963,26.1917,23.4354,334.8318,2.3177,14.5565,36.4681,259.8696,0.3,-0.8478,28.95,Beijing,39.914889,116.403874
10/20/13,2013,10,20,23.5695,40.8858,422,2.0033,22.5979,32.8667,25.4167,180.9568,0.2745,13.2217,44.4811,250.7826,0,0.1826,23.95,Beijing,39.914889,116.403874
10/21/13,2013,10,21,59.6702,101.8095,683,3.3268,33.9886,40.9733,25.0617,178.1384,0.7651,12.3391,57.2109,232.3044,0,3.187,12.6842,Beijing,39.914889,116.403874
10/22/13,2013,10,22,101.7753,105.1049,970,7.3674,35.9739,28.5833,16.3722,177.8127,0.4168,12.1826,71.2173,218.0435,0.8717,6.6261,8.7947,Beijing,39.914889,116.403874
10/23/13,2013,10,23,22.5276,72.8729,393,2.1398,17.6925,29.4,17.9543,339.7375,1.2421,10.9826,35.4004,227.087,0.2,-5.3348,23.45,Beijing,39.914889,116.403874
10/24/13,2013,10,24,20.5407,45.905,454,1.46,17.1576,38.3091,30.9962,326.9773,1.8875,11.8609,34.1031,272.5217,0,-3.7435,26.3,Beijing,39.914889,116.403874
10/25/13,2013,10,25,39.5932,72.9408,695,3.4229,28.4193,36.5555,19.8852,336.899,1.1763,11.8087,46.6236,272.9565,0,-0.5435,22.8,Beijing,39.914889,116.403874
10/26/13,2013,10,26,61.407,89.5132,767,4.4642,33.3589,36.6667,24.9417,222.8013,0.5936,10.8304,51.7815,224.0435,0,0.1043,16.85,Beijing,39.914889,116.403874
10/27/13,2013,10,27,177.6271,215.4304,"1,590",9.8298,54.2266,14.8667,9.3012,80.1331,0.38,9.7,70.089,178.6956,0,3.8609,7.585,Beijing,39.914889,116.403874
10/28/13,2013,10,28,266.0016,180.6453,"2,431",11.8206,55.2712,38.8,19.4889,55.9255,0.9978,11.2957,71.4574,201.087,0,5.8391,4.26,Beijing,39.914889,116.403874
10/29/13,2013,10,29,32.1143,87.0526,627,3.6589,22.9378,30.2666,25.973,8.7649,1.2355,11.5435,41.0755,282.6956,0,-2.2696,27.9,Beijing,39.914889,116.403874
10/30/13,2013,10,30,77.7981,111.3805,947,4.1568,36.0879,31.7333,17.175,243.7365,0.5258,9.1,64.6937,279.1739,0,1.9304,12.45,Beijing,39.914889,116.403874
10/31/13,2013,10,31,138.2714,170.0555,"1,338",3.6939,48.0849,,,144.6188,0.1095,8.9174,71.6413,278.6522,0,3.4565,7.1,Beijing,39.914889,116.403874
11/1/13,2013,11,01,182.3274,237.8509,"1,488",5.3112,49.1016,,,163.1263,0.6443,8.525,79.8983,262.125,0.2,5.125,2.74,Beijing,39.914889,116.403874
11/2/13,2013,11,02,243.1129,53.2876,"1,699",4.1421,51.3409,,,246.5353,0.8866,8.6625,88.1738,224.875,0,6.75,1.46,Beijing,39.914889,116.403874
11/3/13,2013,11,03,47.6828,75.65,655,1.9875,21.3784,,,332.9226,2.6785,13.0875,41.5416,245.75,0,-1.75,26.8,Beijing,39.914889,116.403874
11/4/13,2013,11,04,48.4673,67.2362,729,3.6994,26.937,,,184.0121,0.6916,10.8625,44.8736,278.625,0,-1.5,19.8,Beijing,39.914889,116.403874
11/5/13,2013,11,05,148.4957,193.7489,"1,683",8.4966,47.6066,,,62.6073,0.6552,9.75,61.5474,204.375,0,2.375,5.325,Beijing,39.914889,116.403874
11/6/13,2013,11,06,83.6617,125.8542,"1,098",3.4732,25.3742,,,331.2545,2.3605,10.5625,47.3443,175.875,0,-4,14.86,Beijing,39.914889,116.403874
11/7/13,2013,11,07,49.3471,68.6611,699,5.0434,21.974,,,238.9927,0.8289,8.6625,33.9701,210.375,0,-7.125,20.4,Beijing,39.914889,116.403874
11/8/13,2013,11,08,122.0338,137.644,"1,813",17.5395,45.873,,,66.2662,0.7422,7.6875,55.5971,205.375,0,-1.125,6.24,Beijing,39.914889,116.403874
11/9/13,2013,11,09,85.2715,115.056,"1,202",13.4613,30.5345,,,352.4735,3.0593,10.5375,39.1404,238.625,0,-4.875,14.84,Beijing,39.914889,116.403874
11/10/13,2013,11,10,17.0962,42.8504,380,3.3435,14.5748,,,320.7278,1.9084,5.0625,15.0904,294.875,0,-20.625,24.4,Beijing,39.914889,116.403874
11/11/13,2013,11,11,35.8444,59.2465,616,6.1602,24.6024,,,248.7872,0.554,7.3875,27.6439,279.75,0,-10.625,20.2,Beijing,39.914889,116.403874
11/12/13,2013,11,12,55.375,110.9046,"1,124",7.388,29.0001,,,95.2881,0.6418,8.25,41.0928,25795.375,0,-5.15,21,Beijing,39.914889,116.403874
11/13/13,2013,11,13,150.471,178.9844,"2,277",17.5365,47.9203,,,47.5055,0.9138,6.175,63.0485,210.125,0,-0.5,4.675,Beijing,39.914889,116.403874
11/14/13,2013,11,14,,,,,,,,326.3139,1.6951,9.8125,28.7865,187.5,0,-8.5,22.2,Beijing,39.914889,116.403874
11/15/13,2013,11,15,93.8296,170.6552,"1,718",9.8442,40.4441,,,206.588,0.4725,7.4375,42.522,171.5,0,-6,9.1,Beijing,39.914889,116.403874
11/16/13,2013,11,16,34.6428,72.1754,553,3.8085,13.309,,,341.5612,3.2162,8.4375,30.3583,193.625,0,-8.75,26.2,Beijing,39.914889,116.403874
11/17/13,2013,11,17,9.6899,21.869,373,2.3653,9.9678,,,339.768,2.2119,5.1625,30.2301,248.75,0,-12.375,26.4,Beijing,39.914889,116.403874
11/18/13,2013,11,18,8.6149,23.1677,332,2.2717,9.1209,,,5.5115,2.569,4.4875,26.4196,267.375,0,-14.125,30,Beijing,39.914889,116.403874
11/19/13,2013,11,19,34.4401,48.0508,656,6.0562,19.2428,,,92.9412,0.6357,2.2875,33.5809,250.5,0,-12.625,22,Beijing,39.914889,116.403874
11/20/13,2013,11,20,62.5371,90.2511,"1,323",8.474,26.683,,,72.3121,0.538,3.675,44.2257,239,0,-8.375,21,Beijing,39.914889,116.403874
11/21/13,2013,11,21,87.4552,112.6703,"1,515",12.0492,34.4304,,,147.5702,0.1884,4.6375,47.7362,261.875,0,-6.375,10.82,Beijing,39.914889,116.403874
11/22/13,2013,11,22,128.3797,102.6809,"1,875",16.5431,40.5247,,,157.713,0.4287,4.9,54.0334,244,0,-4.625,7.8,Beijing,39.914889,116.403874
11/23/13,2013,11,23,165.1293,129.7671,"2,265",19.1071,46.304,18.4546,11.7568,202.2345,0.2671,5.9,53.5065,203.25,0,-3.5,3.2,Beijing,39.914889,116.403874
11/24/13,2013,11,24,69.3452,128.9583,846,8.1494,18.6727,22.3067,16.5317,347.2896,1.6807,7.8,37.7635,154.375,0,-6.875,15.75,Beijing,39.914889,116.403874
11/25/13,2013,11,25,25.395,31.2323,466,3.2368,11.8021,27.6267,24.0067,315.6972,1.6992,4.1875,29.4522,177.25,0,-12.5,24.78,Beijing,39.914889,116.403874
11/26/13,2013,11,26,15.0988,44.5712,573,3.3279,10.2673,29.1667,26.927,336.3773,3.2104,2.9875,20.1804,196.5,0,-19,24.8,Beijing,39.914889,116.403874
11/27/13,2013,11,27,,,,,,,,317.3929,5.8587,-1.975,14.9061,277.125,0,-25.5,29.4,Beijing,39.914889,116.403874
11/28/13,2013,11,28,,,,,,,,310.9155,2.1308,0.05,15.4719,265.625,0,-24,24.4,Beijing,39.914889,116.403874
11/29/13,2013,11,29,,,,,,,,241.7369,1.4651,3.6143,31.3884,208.1429,0,-13,9.4,Beijing,39.914889,116.403874
11/30/13,2013,11,30,,,,,,,,29.0392,1.8284,5.3625,27.4779,232.125,0,-13.125,26,Beijing,39.914889,116.403874
12/1/13,2013,12,01,,,,,,,,208.0718,0.682,3.0875,44.3062,233.375,0,-9.375,12.92,Beijing,39.914889,116.403874
12/2/13,2013,12,02,,,,,,,,70.9059,0.4977,3.1625,45.1653,191.875,0,-8.75,8.52,Beijing,39.914889,116.403874
12/3/13,2013,12,03,,,,,,,,22.8215,0.8685,5.4625,38.8619,218.25,0,-9,15.4,Beijing,39.914889,116.403874
12/4/13,2013,12,04,,,,,,,,54.2953,0.434,5.3125,45.1954,199.125,0,-6.625,6,Beijing,39.914889,116.403874
12/5/13,2013,12,05,,,,,,,,33.8667,1.2487,6.15,29.5499,238.875,0,-11.125,21.25,Beijing,39.914889,116.403874
12/6/13,2013,12,06,126.8316,181.0963,"2,061",17.2792,38.7669,14.6417,5.7819,211.1337,0.8687,2.925,52.8084,199.875,0,-6.25,4.9857,Beijing,39.914889,116.403874
12/7/13,2013,12,07,257.3108,168.119,"3,450",23.3809,49.4692,4.4,3.8663,62.1394,1.3015,1.8,73.2212,202.75,0,-2.625,1.8625,Beijing,39.914889,116.403874
12/8/13,2013,12,08,157.7584,99.8148,"3,044",23.765,40.5797,,,0.7004,1.8101,5,59.0193,210,0,-4.125,10.9125,Beijing,39.914889,116.403874
12/9/13,2013,12,09,30.4318,55.2818,512,3.5039,10.9733,28.7,25.0333,347.3826,3.3272,2.7625,30.0123,240,0,-13.625,25.5,Beijing,39.914889,116.403874
12/10/13,2013,12,10,36.0739,74.1006,691,4.6947,13.3899,31.1111,26.6583,313.9919,2.8639,1.075,36.7163,201,0,-13.375,16.7125,Beijing,39.914889,116.403874
12/11/13,2013,12,11,37.1181,39.0943,623,5.5223,15.4242,25,22.9131,276.3597,0.4127,1.375,27.0327,197.5,0,-15.875,24.5714,Beijing,39.914889,116.403874
12/12/13,2013,12,12,32.5224,54.549,574,3.8593,11.4492,29.2833,26.95,14.9324,2.6573,-1.3875,22.9142,221,0,-20.5,23,Beijing,39.914889,116.403874
12/13/13,2013,12,13,54.6969,63.9884,"1,070",10.4033,22.4598,22.9333,15.9317,216.0201,1.114,-2.2857,28.1635,261.5714,0,-18.7143,12.2857,Beijing,39.914889,116.403874
12/14/13,2013,12,14,51.0402,65.5144,960,10.7218,20.0042,28,21.2463,33.5889,1.3333,-1.05,29.3052,290.75,0,-17.75,17.5,Beijing,39.914889,116.403874
12/15/13,2013,12,15,55.6252,80.1236,"1,192",11.2544,23.2717,21.3889,15.8296,53.805,0.9601,-1.1375,29.1192,337,0,-17.875,17.7571,Beijing,39.914889,116.403874
12/16/13,2013,12,16,101.1978,,"1,985",19.6368,33.6512,7,4.645,72.2852,1.2627,-0.925,38.9477,312.25,0,-13.375,5.2714,Beijing,39.914889,116.403874
12/17/13,2013,12,17,,,,,,,,50.0552,1.667,-1.0857,47.4146,335.1429,0,-11.7143,11.6833,Beijing,39.914889,116.403874
12/18/13,2013,12,18,32.826,28.9444,612,8.1105,14.3204,30.2167,26.9014,23.0273,0.2198,-4.4125,38.8283,328.625,0,-16.75,19.475,Beijing,39.914889,116.403874
12/19/13,2013,12,19,31.5162,76.0588,825,9.7901,20.2325,25.55,21.5979,47.7924,0.9198,-4.675,43.0598,313.125,0,-16,16.8,Beijing,39.914889,116.403874
12/20/13,2013,12,20,30.4011,47.6359,874,10.2047,23.811,29.5867,22.0705,16.6873,1.9015,-2.45,33.744,348.375,0,-16.875,18.875,Beijing,39.914889,116.403874
12/21/13,2013,12,21,62.5178,124.6419,"1,192",14.9085,33.2273,22.2444,17.4099,322.7404,0.246,-2.475,37.6635,356.375,0,-15.375,17.25,Beijing,39.914889,116.403874
12/22/13,2013,12,22,138.9658,175.5468,"2,252",23.8843,47.4667,10.1818,6.7083,141.4567,0.2284,-3.0571,49.4295,326.7143,0,-12.5714,4.6143,Beijing,39.914889,116.403874
12/23/13,2013,12,23,119.8257,175.957,"2,275",21.6102,44.4677,20.3636,13.8556,79.4387,0.2892,-2.2375,51.2547,326.125,0,-12.25,8.7125,Beijing,39.914889,116.403874
12/24/13,2013,12,24,224.4439,265.672,"3,883",33.4552,60.5248,7.3394,4.7397,92.1096,0.3521,-2.6,60.6359,340.25,0,-9.375,2.3125,Beijing,39.914889,116.403874
